iter	Passed	Remaining
9466	66342	3735
9467	66349	3728
9468	66355	3721
9469	66364	3714
9470	66371	3707
9471	66380	3700
9472	66386	3693
9473	66393	3686
9474	66404	3679
9475	66413	3672
9476	66423	3665
9477	66430	3658
9478	66436	3651
9479	66445	3644
9480	66452	3637
9481	66464	3630
9482	66471	3623
9483	66484	3617
9484	66494	3610
9485	66500	3603
9486	66506	3596
9487	66512	3589
9488	66518	3582
9489	66526	3575
9490	66531	3568
9491	66541	3561
9492	66549	3554
9493	66556	3547
9494	66563	3540
9495	66569	3533
9496	66580	3526
9497	66588	3519
9498	66594	3512
9499	66600	3505
9500	66609	3498
9501	66615	3491
9502	66623	3484
9503	66629	3477
9504	66636	3470
9505	66642	3463
9506	66647	3456
9507	66654	3449
9508	66660	3442
9509	66668	3435
9510	66678	3428
9511	66687	3421
9512	66695	3414
9513	66704	3407
9514	66710	3400
9515	66717	3393
9516	66723	3386
9517	66731	3379
9518	66738	3372
9519	66744	3365
9520	66750	3358
9521	66759	3351
9522	66768	3344
9523	66775	3337
9524	66781	3330
9525	66787	3323
9526	66794	3316
9527	66801	3309
9528	66808	3302
9529	66815	3295
9530	66821	3288
9531	66830	3281
9532	66836	3274
9533	66842	3267
9534	66848	3260
9535	66854	3252
9536	66859	3245
9537	66868	3238
9538	66874	3231
9539	66883	3225
9540	66889	3217
9541	66896	3210
9542	66903	3203
9543	66911	3196
9544	66918	3189
9545	66923	3182
9546	66932	3175
9547	66940	3168
9548	66949	3162
9549	66954	3154
9550	66960	3147
9551	66970	3141
9552	66984	3134
9553	66994	3127
9554	67003	3120
9555	67014	3113
9556	67024	3106
9557	67035	3099
9558	67044	3093
9559	67051	3086
9560	67060	3079
9561	67066	3072
9562	67075	3065
9563	67083	3058
9564	67090	3051
9565	67098	3044
9566	67104	3037
9567	67112	3030
9568	67121	3023
9569	67128	3016
9570	67134	3009
9571	67140	3002
9572	67146	2995
9573	67151	2987
9574	67161	2981
9575	67166	2973
9576	67175	2967
9577	67181	2959
9578	67188	2952
9579	67194	2945
9580	67199	2938
9581	67206	2931
9582	67215	2924
9583	67223	2917
9584	67231	2910
9585	67239	2903
9586	67243	2896
9587	67250	2889
9588	67259	2882
9589	67264	2875
9590	67272	2868
9591	67277	2861
9592	67285	2854
9593	67292	2847
9594	67300	2840
9595	67306	2833
9596	67313	2826
9597	67319	2819
9598	67323	2812
9599	67328	2805
9600	67336	2798
9601	67343	2791
9602	67350	2784
9603	67357	2777
9604	67363	2770
9605	67368	2763
9606	67374	2756
9607	67380	2749
9608	67386	2742
9609	67392	2734
9610	67405	2728
9611	67412	2721
9612	67419	2714
9613	67424	2707
9614	67433	2700
9615	67440	2693
9616	67449	2686
9617	67456	2679
9618	67461	2672
9619	67468	2665
9620	67473	2657
9621	67480	2650
9622	67486	2643
9623	67491	2636
9624	67500	2629
9625	67508	2622
9626	67514	2615
9627	67519	2608
9628	67526	2601
9629	67532	2594
9630	67536	2587
9631	67543	2580
9632	67549	2573
9633	67554	2566
9634	67562	2559
9635	67568	2552
9636	67575	2545
9637	67579	2538
9638	67586	2531
9639	67593	2524
9640	67598	2517
9641	67604	2510
9642	67611	2503
9643	67618	2496
9644	67626	2489
9645	67631	2482
9646	67637	2474
9647	67644	2467
9648	67653	2461
9649	67659	2453
9650	67664	2446
9651	67670	2439
9652	67677	2432
9653	67682	2425
9654	67688	2418
9655	67694	2411
9656	67699	2404
9657	67707	2397
9658	67716	2390
9659	67723	2383
9660	67729	2376
9661	67737	2369
9662	67743	2362
9663	67747	2355
9664	67754	2348
9665	67760	2341
9666	67766	2334
9667	67773	2327
9668	67778	2320
9669	67787	2313
9670	67792	2306
9671	67797	2299
9672	67805	2292
9673	67810	2285
9674	67818	2278
9675	67824	2271
9676	67833	2264
9677	67841	2257
9678	67846	2250
9679	67852	2243
9680	67861	2236
9681	67869	2229
9682	67875	2222
9683	67882	2215
9684	67888	2208
9685	67895	2201
9686	67902	2194
9687	67906	2186
9688	67914	2179
9689	67923	2172
9690	67930	2165
9691	67936	2158
9692	67941	2151
9693	67946	2144
9694	67953	2137
9695	67958	2130
9696	67967	2123
9697	67973	2116
9698	67981	2109
9699	67988	2102
9700	67999	2095
9701	68009	2088
9702	68018	2081
9703	68030	2075
9704	68039	2068
9705	68048	2061
9706	68054	2054
9707	68060	2047
9708	68066	2040
9709	68077	2033
9710	68083	2026
9711	68089	2019
9712	68094	2012
9713	68101	2005
9714	68108	1998
9715	68114	1990
9716	68118	1983
9717	68124	1976
9718	68131	1969
9719	68136	1962
9720	68143	1955
9721	68149	1948
9722	68156	1941
9723	68166	1934
9724	68174	1927
9725	68180	1920
9726	68186	1913
9727	68193	1906
9728	68198	1899
9729	68206	1892
9730	68212	1885
9731	68221	1878
9732	68229	1871
9733	68233	1864
9734	68239	1857
9735	68244	1850
9736	68249	1843
9737	68257	1836
9738	68263	1829
9739	68271	1822
9740	68280	1815
9741	68290	1808
9742	68296	1801
9743	68304	1794
9744	68310	1787
9745	68316	1780
9746	68325	1773
9747	68331	1766
9748	68343	1759
9749	68351	1752
9750	68357	1745
9751	68367	1738
9752	68374	1731
9753	68380	1724
9754	68395	1717
9755	68402	1710
9756	68407	1703
9757	68413	1696
9758	68426	1689
9759	68436	1682
9760	68443	1675
9761	68449	1668
9762	68456	1661
9763	68461	1654
9764	68471	1647
9765	68477	1640
9766	68486	1633
9767	68493	1626
9768	68500	1619
9769	68507	1612
9770	68516	1605
9771	68522	1598
9772	68531	1591
9773	68538	1584
9774	68543	1577
9775	68549	1570
9776	68555	1563
9777	68562	1556
9778	68575	1549
9779	68581	1542
9780	68587	1535
9781	68596	1528
9782	68602	1521
9783	68608	1514
9784	68615	1507
9785	68621	1500
9786	68629	1493
9787	68637	1486
9788	68644	1479
9789	68649	1472
9790	68657	1465
9791	68663	1458
9792	68668	1451
9793	68675	1444
9794	68682	1437
9795	68688	1430
9796	68698	1423
9797	68705	1416
9798	68711	1409
9799	68717	1402
9800	68724	1395
9801	68729	1388
9802	68734	1381
9803	68743	1374
9804	68749	1367
9805	68758	1360
9806	68763	1353
9807	68770	1346
9808	68779	1339
9809	68789	1332
9810	68795	1325
9811	68800	1318
9812	68805	1311
9813	68811	1304
9814	68817	1297
9815	68824	1290
9816	68830	1283
9817	68841	1276
9818	68848	1269
9819	68855	1262
9820	68860	1255
9821	68869	1248
9822	68876	1241
9823	68882	1234
9824	68888	1227
9825	68894	1219
9826	68900	1212
9827	68906	1205
9828	68912	1198
9829	68921	1191
9830	68927	1184
9831	68933	1177
9832	68939	1170
9833	68945	1163
9834	68953	1156
9835	68960	1149
9836	68966	1142
9837	68972	1135
9838	68977	1128
9839	68983	1121
9840	68993	1114
9841	69000	1107
9842	69007	1100
9843	69013	1093
9844	69026	1086
9845	69036	1079
9846	69044	1072
9847	69054	1065
9848	69064	1058
9849	69072	1051
9850	69078	1044
9851	69085	1037
9852	69091	1030
9853	69098	1023
9854	69103	1016
9855	69109	1009
9856	69116	1002
9857	69121	995
9858	69128	988
9859	69134	981
9860	69142	974
9861	69149	967
9862	69154	960
9863	69161	953
9864	69166	946
9865	69176	939
9866	69182	932
9867	69188	925
9868	69193	918
9869	69198	911
9870	69205	904
9871	69211	897
9872	69216	890
9873	69223	883
9874	69231	876
9875	69239	869
9876	69245	862
9877	69250	855
9878	69256	848
9879	69264	841
9880	69270	834
9881	69276	827
9882	69281	820
9883	69289	813
9884	69296	806
9885	69301	799
9886	69308	792
9887	69313	785
9888	69319	778
9889	69327	771
9890	69332	764
9891	69339	757
9892	69344	750
9893	69350	742
9894	69358	735
9895	69363	728
9896	69368	721
9897	69374	714
9898	69381	707
9899	69390	700
9900	69401	693
9901	69409	686
9902	69420	679
9903	69426	672
9904	69430	665
9905	69436	658
9906	69440	651
9907	69445	644
9908	69452	637
9909	69458	630
9910	69464	623
9911	69472	616
9912	69477	609
9913	69486	602
9914	69492	595
9915	69498	588
9916	69503	581
9917	69508	574
9918	69515	567
9919	69523	560
9920	69528	553
9921	69536	546
9922	69541	539
9923	69546	532
9924	69552	525
9925	69559	518
9926	69566	511
9927	69574	504
9928	69581	497
9929	69586	490
9930	69590	483
9931	69597	476
9932	69603	469
9933	69610	462
9934	69620	455
9935	69628	448
9936	69636	441
9937	69642	434
9938	69649	427
9939	69654	420
9940	69661	413
9941	69668	406
9942	69673	399
9943	69680	392
9944	69685	385
9945	69692	378
9946	69700	371
9947	69710	364
9948	69715	357
9949	69721	350
9950	69727	343
9951	69733	336
9952	69738	329
9953	69743	322
9954	69750	315
9955	69759	308
9956	69768	301
9957	69773	294
9958	69779	287
9959	69785	280
9960	69791	273
9961	69796	266
9962	69801	259
9963	69807	252
9964	69815	245
9965	69824	238
9966	69831	231
9967	69838	224
9968	69844	217
9969	69849	210
9970	69856	203
9971	69860	196
9972	69865	189
9973	69873	182
9974	69880	175
9975	69886	168
9976	69892	161
9977	69897	154
9978	69903	147
9979	69910	140
9980	69916	133
9981	69923	126
9982	69928	119
9983	69933	112
9984	69941	105
9985	69946	98
9986	69954	91
9987	69959	84
9988	69965	77
9989	69973	70
9990	69978	63
9991	69986	56
9992	69991	49
9993	69996	42
9994	70004	35
9995	70009	28
9996	70015	21
9997	70021	14
9998	70027	7
9999	70039	0
